"name","mouse","value","time","box"
"logE","C",520124.524189609,13,"03"
"logR","C",1655774.28431835,13,"03"
"logW","C",6757906.35892304,13,"03"
"logN","C",204860.169564839,13,"03"
"logM","B",503.997681111468,13,"03"
"logE","B",2738744.8663787,13,"03"
"logR","B",2058775.88030664,13,"03"
"logW","B",11030313.3207485,13,"03"
"logN","B",220830.216349781,13,"03"
"logM","A",613.324440336493,13,"03"
"logE","A",2776096.02796,13,"03"
"logR","A",2334875.0173992,13,"03"
"logW","A",9943993.70506821,13,"03"
"logN","A",185744.178474133,13,"03"
"logE","GROUP",0,14,"03"
"logM","GROUP",0,14,"03"
"logN","GROUP",9825031.59722694,14,"03"
"logR","GROUP",2002946.3562307,14,"03"
"logW","GROUP",17229472.2127108,14,"03"
"logM","C",2.20759167408652,14,"03"
"logE","C",2649948.77988538,14,"03"
"logR","C",2585065.79107833,14,"03"
"logW","C",12709139.3042561,14,"03"
"logN","C",7411326.48329319,14,"03"
"logM","B",285.141318536692,14,"03"
"logE","B",5275762.57229015,14,"03"
"logR","B",2393527.5631245,14,"03"
"logW","B",20743967.3004777,14,"03"
"logN","B",8178710.87744441,14,"03"
"logM","A",499.193933663649,14,"03"
"logE","A",5650642.92574191,14,"03"
"logR","A",2342369.2859713,14,"03"
"logW","A",18700999.1727924,14,"03"
"logN","A",4640945.07088275,14,"03"
"logE","GROUP",Inf,15,"03"
"logM","GROUP",Inf,15,"03"
"logN","GROUP",3782985.05405616,15,"03"
"logR","GROUP",1965569.21822149,15,"03"
"logW","GROUP",19997602.2873266,15,"03"
"logM","C",0.26073968902132,15,"03"
"logE","C",1587196.24205325,15,"03"
"logR","C",2389990.46662482,15,"03"
"logW","C",14751021.3959946,15,"03"
"logN","C",3389225.38144222,15,"03"
"logM","B",38.6652791861881,15,"03"
"logE","B",3336914.58471938,15,"03"
"logR","B",1859815.10732365,15,"03"
"logW","B",24076744.9388323,15,"03"
"logN","B",2468672.13495232,15,"03"
"logM","A",158.826275079099,15,"03"
"logE","A",5464500.31196716,15,"03"
"logR","A",1734699.97303005,15,"03"
"logW","A",21705548.4481266,15,"03"
"logN","A",1941832.09579871,15,"03"
"logE","GROUP",0,16,"03"
"logM","GROUP",0,16,"03"
"logN","GROUP",3781189.21194358,16,"03"
"logR","GROUP",1864143.23851886,16,"03"
"logW","GROUP",21550187.9550008,16,"03"
"logM","C",0.0149638231925021,16,"03"
"logE","C",2035838.89026657,16,"03"
"logR","C",2730630.78699493,16,"03"
"logW","C",15896269.9159604,16,"03"
"logN","C",3359447.23037223,16,"03"
"logM","B",1.37831557641315,16,"03"
"logE","B",3991882.80886121,16,"03"
"logR","B",1277553.78575204,16,"03"
"logW","B",25946029.4934655,16,"03"
"logN","B",2411377.07710816,16,"03"
"logM","A",34.9659520503783,16,"03"
