"name","mouse","value","time","box"
"logE","B",2420599.31786333,11,"02"
"logM","B",32866.7393472776,11,"02"
"logN","B",1889172.33345629,11,"02"
"logW","B",5807538.28489148,11,"02"
"logR","C",750832.298612721,11,"02"
"logE","C",3680157.43345552,11,"02"
"logM","C",496164.07271059,11,"02"
"logN","C",1368660.06741639,11,"02"
"logW","C",9540453.94071897,11,"02"
"logE","Group",2125454.53219127,12,"02"
"logM","Group",96540.9015451964,12,"02"
"logN","Group",4222163.82209039,12,"02"
"logR","Group",4168464.42000799,12,"02"
"logW","Group",9349428.31541808,12,"02"
"logR","A",4261839.92755574,12,"02"
"logE","A",3563715.53993696,12,"02"
"logM","A",6607.89925505269,12,"02"
"logN","A",4222163.82214882,12,"02"
"logW","A",10450647.729907,12,"02"
"logR","B",4103029.18468061,12,"02"
"logE","B",4509882.59952841,12,"02"
"logM","B",57196.6200908774,12,"02"
"logN","B",4222163.82179616,12,"02"
"logW","B",7318524.95732516,12,"02"
"logR","C",1057048.61195455,12,"02"
"logE","C",3194076.77113906,12,"02"
"logM","C",243760.229749036,12,"02"
"logN","C",1904347.90307763,12,"02"
"logW","C",9462006.42826664,12,"02"
"logE","Group",2368063.32712343,13,"02"
"logM","Group",60706.8738978987,13,"02"
"logN","Group",3805547.59846725,13,"02"
"logR","Group",3333624.15334999,13,"02"
"logW","Group",8799201.7715449,13,"02"
"logR","A",3670415.84140946,13,"02"
"logE","A",4545901.38077729,13,"02"
"logM","A",6166.29410752514,13,"02"
"logN","A",3805547.59851991,13,"02"
"logW","A",1167320.63459972,13,"02"
"logR","B",3043641.36407307,13,"02"
"logE","B",5248298.31137867,13,"02"
"logM","B",90921.3624003509,13,"02"
"logN","B",3805547.5982021,13,"02"
"logW","B",15096043.3558201,13,"02"
"logR","C",1521093.91437271,13,"02"
"logE","C",2851311.03560818,13,"02"
"logM","C",107391.009876488,13,"02"
"logN","C",2634740.95318343,13,"02"
"logW","C",9472695.87766942,13,"02"
"logE","Group",2835005.00782645,14,"02"
"logM","Group",50307.4049656769,14,"02"
"logN","Group",4222401.84475021,14,"02"
"logR","Group",3755546.14769577,14,"02"
"logW","Group",9427281.56071489,14,"02"
"logR","A",4488372.2769564,14,"02"
"logE","A",5151420.76292536,14,"02"
"logM","A",20516.7297859062,14,"02"
"logN","A",4222401.84480864,14,"02"
"logW","A",7465576.49683151,14,"02"
"logR","B",3160459.47264923,14,"02"
"logE","B",5194273.8527488,14,"02"
"logM","B",56353.4083887143,14,"02"
"logN","B",4222401.84445604,14,"02"
"logW","B",12083107.1483934,14,"02"
"logR","C",2110168.33759124,14,"02"
"logE","C",2635425.18808256,14,"02"
"logM","C",48089.7908585541,14,"02"
"logN","C",3333758.14397295,14,"02"
"logW","C",9581472.08346492,14,"02"
"logE","Group",3420294.55494332,15,"02"
"logM","Group",42372.457719776,15,"02"
"logN","Group",3256896.0571975,15,"02"
"logR","Group",2497267.50032123,15,"02"
"logW","Group",9743315.7953192,15,"02"
"logR","A",2730490.37500583,15,"02"
"logE","A",6191272.19178251,15,"02"
"logM","A",37145.2965259705,15,"02"
"logN","A",3256896.05724257,15,"02"
"logW","A",9060103.92908287,15,"02"
"logR","B",2292445.35201676,15,"02"
"logE","B",5014804.89436802,15,"02"
"logM","B",48546.2603781894,15,"02"
"logN","B",3256896.05697064,15,"02"
"logW","B",21780902.6738693,15,"02"
"logR","C",2679040.39807807,15,"02"
"logE","C",2550748.98444026,15,"02"
"logM","C",23325.6708144173,15,"02"
"logN","C",3655892.76763287,15,"02"
"logW","C",9795682.36135636,15,"02"
"logE","Group",3924933.35889751,16,"02"
"logM","Group",26043.073822515,16,"02"
"logN","Group",2498920.86664813,16,"02"
"logR","Group",1982624.37044392,16,"02"
"logW","Group",9893260.95762672,16,"02"
"logR","A",2307321.40204542,16,"02"
"logE","A",6147145.1842614,16,"02"
"logM","A",56736.7397739426,16,"02"
"logN","A",2498920.86668271,16,"02"
"logW","A",12328050.4744184,16,"02"
"logR","B",1707887.92822697,16,"02"
"logE","B",4661315.4034984,16,"02"
"logM","B",9587.19709752831,16,"02"
"logN","B",2498920.86647409,16,"02"
"logW","B",23063673.2406544,16,"02"
"logR","C",3023022.40956567,16,"02"
"logE","C",2615180.42583082,16,"02"
"logM","C",12346.3166041536,16,"02"
"logN","C",3461904.7534641,16,"02"
"logW","C",10119438.3576237,16,"02"
"logE","Group",4207038.66865013,17,"02"
"logM","Group",7985.91242121391,17,"02"
"logN","Group",2041119.83046309,17,"02"
"logR","Group",1822540.8523425,17,"02"
"logW","Group",10349260.8548174,17,"02"
"logR","A",2272896.13514262,17,"02"
"logE","A",6233107.32905275,17,"02"
"logM","A",59617.4198965746,17,"02"
"logN","A",2041119.83049133,17,"02"
"logW","A",37760703.782462,17,"02"
"logR","B",1464342.47208451,17,"02"
"logE","B",4304542.658205,17,"02"
"logM","B",1054.36344991059,17,"02"
"logN","B",2041119.83032095,17,"02"
"logW","B",21800552.0455047,17,"02"
"logR","C",3037799.50478465,17,"02"
"logE","C",2851330.9026396,17,"02"
"logM","C",6958.94816968126,17,"02"
"logN","C",2940736.99554775,17,"02"
"logW","C",10550963.2686886,17,"02"
"logE","Group",4302977.22594244,18,"02"
"logM","Group",2113.34751229298,18,"02"
"logN","Group",1789499.66289162,18,"02"
